GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P017001,P017001.2000,P017002,P017002.2000,P017003,P017003.2000
37043950200,140,37,043,99999,999,,,Census Tract 9502,5525,3260,4527,2487,2.26,,0.45,,1.82,
37045950101,140,37,045,43140,172,,,Census Tract 9501.01,5300,2388,5110,2219,2.49,,0.55,,1.93,
37045950102,140,37,045,43140,172,,,Census Tract 9501.02,2786,1282,2686,1191,2.48,,0.54,,1.93,
37045950200,140,37,045,43140,172,,,Census Tract 9502,4878,2160,5187,2110,2.52,,0.59,,1.93,
37045950301,140,37,045,43140,172,,,Census Tract 9503.01,4515,1949,4346,1757,2.61,,0.59,,2.02,
37045950302,140,37,045,43140,172,,,Census Tract 9503.02,5820,2484,5601,2238,2.60,,0.60,,2.00,
37045950400,140,37,045,43140,172,,,Census Tract 9504,6877,2982,6813,2740,2.48,,0.62,,1.86,
37045950500,140,37,045,43140,172,,,Census Tract 9505,3606,1744,3984,1812,2.34,,0.56,,1.78,
37045950602,140,37,045,43140,172,,,Census Tract 9506.02,6014,2524,5731,2287,2.66,,0.66,,2.00,
37045950700,140,37,045,43140,172,,,Census Tract 9507,6976,3305,7033,2921,2.35,,0.52,,1.83,
37045950800,140,37,045,43140,172,,,Census Tract 9508,4380,2035,4216,1726,2.34,,0.53,,1.81,
37045950900,140,37,045,43140,172,,,Census Tract 9509,2952,1517,3405,1549,2.29,,0.60,,1.69,
37045951000,140,37,045,43140,172,,,Census Tract 9510,3573,1693,4168,1923,2.30,,0.53,,1.77,
37045951200,140,37,045,43140,172,,,Census Tract 9512,5253,2542,5163,2400,2.37,,0.54,,1.83,
37045951300,140,37,045,43140,172,,,Census Tract 9513,2914,1230,2402,1061,2.55,,0.61,,1.94,
37045951502,140,37,045,43140,172,,,Census Tract 9515.02,1298,563,1166,491,2.55,,0.64,,1.92,
37045951503,140,37,045,43140,172,,,Census Tract 9515.03,2463,1026,2213,896,2.63,,0.68,,1.95,
37045951601,140,37,045,43140,172,,,Census Tract 9516.01,4391,1798,4279,1723,2.63,,0.66,,1.97,
37045951602,140,37,045,43140,172,,,Census Tract 9516.02,4821,2089,4697,2001,2.56,,0.65,,1.91,
37047930100,140,37,047,99999,999,,,Census Tract 9301,4198,1843,3655,1543,2.54,,0.63,,1.91,
37047930400,140,37,047,99999,999,,,Census Tract 9304,4062,1918,4044,1823,2.42,,0.56,,1.87,
37047930700,140,37,047,99999,999,,,Census Tract 9307,4815,2361,5316,2346,2.37,,0.58,,1.79,
37047930800,140,37,047,99999,999,,,Census Tract 9308,4170,1762,3792,1612,2.50,,0.62,,1.88,
37047931000,140,37,047,99999,999,,,Census Tract 9310,5687,2276,5247,2102,2.46,,0.63,,1.83,
37047931300,140,37,047,99999,999,,,Census Tract 9313,5653,2593,5062,2281,2.55,,0.66,,1.89,
37049960102,140,37,049,35100,999,,,Census Tract 9601.02,4790,2122,3864,1701,2.50,,0.59,,1.92,
37049960200,140,37,049,35100,999,,,Census Tract 9602,8637,3430,7373,3110,2.59,,0.69,,1.90,
37049960402,140,37,049,35100,999,,,Census Tract 9604.02,3842,1736,3433,1475,2.37,,0.54,,1.83,
37049960404,140,37,049,35100,999,,,Census Tract 9604.04,3165,1588,2827,1349,2.09,,0.30,,1.80,
37049960500,140,37,049,35100,999,,,Census Tract 9605,7977,3888,5934,2787,2.23,,0.56,,1.67,
37049960900,140,37,049,35100,999,,,Census Tract 9609,2255,1275,2066,1137,1.98,,0.42,,1.57,
37049961001,140,37,049,35100,999,,,Census Tract 9610.01,9336,3931,6083,2593,2.60,,0.67,,1.93,
37049961100,140,37,049,35100,999,,,Census Tract 9611,8979,3643,6353,2589,2.67,,0.72,,1.95,
37049961201,140,37,049,35100,999,,,Census Tract 9612.01,4095,1416,5634,1875,2.98,,1.07,,1.91,
37049961301,140,37,049,35100,999,,,Census Tract 9613.01,3640,1601,3505,1481,2.51,,0.63,,1.89,
37049961302,140,37,049,35100,999,,,Census Tract 9613.02,5673,2288,5463,2117,2.60,,0.80,,1.80,
37049961303,140,37,049,35100,999,,,Census Tract 9613.03,3790,1690,3649,1563,2.66,,0.66,,2.00,
37051000500,140,37,051,22180,999,,,Census Tract 5,2194,1090,2501,1245,2.31,,0.53,,1.78,
37051000600,140,37,051,22180,999,,,Census Tract 6,5526,2834,5791,2620,2.02,,0.42,,1.60,
37051000701,140,37,051,22180,999,,,Census Tract 7.01,5685,2435,5418,2268,2.47,,0.64,,1.83,
37051000702,140,37,051,22180,999,,,Census Tract 7.02,2330,1184,2242,1110,2.17,,0.40,,1.77,
37051000800,140,37,051,22180,999,,,Census Tract 8,2654,1577,2768,1586,1.92,,0.37,,1.55,
37051000900,140,37,051,22180,999,,,Census Tract 9,4733,2603,4746,2532,1.99,,0.38,,1.60,
37051001100,140,37,051,22180,999,,,Census Tract 11,4251,1470,4651,1513,2.35,,0.52,,1.83,
37051001400,140,37,051,22180,999,,,Census Tract 14,6146,2893,5683,2504,2.41,,0.61,,1.80,
37051001500,140,37,051,22180,999,,,Census Tract 15,2863,1224,2786,1200,2.58,,0.63,,1.95,
37051001603,140,37,051,22180,999,,,Census Tract 16.03,4344,1789,3240,1356,2.65,,0.81,,1.83,
37051001604,140,37,051,22180,999,,,Census Tract 16.04,7356,2892,5488,2192,2.66,,0.87,,1.79,
37051001700,140,37,051,22180,999,,,Census Tract 17,8716,3601,6527,2889,2.63,,0.77,,1.86,
37051001800,140,37,051,22180,999,,,Census Tract 18,2237,1125,2366,1068,2.15,,0.42,,1.73,
37051001901,140,37,051,22180,999,,,Census Tract 19.01,2204,1019,2567,1080,2.41,,0.64,,1.77,
37051001902,140,37,051,22180,999,,,Census Tract 19.02,4774,1948,5102,1983,2.60,,0.67,,1.93,
37051001903,140,37,051,22180,999,,,Census Tract 19.03,4326,1948,4240,1785,2.41,,0.59,,1.82,
37051002002,140,37,051,22180,999,,,Census Tract 20.02,5022,2516,5022,2229,2.24,,0.52,,1.72,
37051002100,140,37,051,22180,999,,,Census Tract 21,4258,1974,4217,1875,2.33,,0.55,,1.77,
37051002200,140,37,051,22180,999,,,Census Tract 22,1786,975,2487,1238,2.31,,0.59,,1.72,
37051002402,140,37,051,22180,999,,,Census Tract 24.02,3379,1879,3913,2133,2.16,,0.51,,1.65,
37051002501,140,37,051,22180,999,,,Census Tract 25.01,7267,3208,7476,2789,2.58,,0.67,,1.92,
37051002503,140,37,051,22180,999,,,Census Tract 25.03,5262,2443,5145,2201,2.34,,0.55,,1.78,
37051002504,140,37,051,22180,999,,,Census Tract 25.04,6127,2686,5335,2133,2.63,,0.76,,1.87,
37051002600,140,37,051,22180,999,,,Census Tract 26,4218,1910,4397,1931,2.46,,0.54,,1.92,
37051002800,140,37,051,22180,999,,,Census Tract 28,6253,2699,5429,2302,2.53,,0.61,,1.92,
37051003001,140,37,051,22180,999,,,Census Tract 30.01,10808,3973,7689,2912,2.88,,0.85,,2.03,
37051003002,140,37,051,22180,999,,,Census Tract 30.02,2751,1099,1957,805,2.69,,0.68,,2.02,
37051003103,140,37,051,22180,999,,,Census Tract 31.03,5325,2118,4364,1730,2.68,,0.80,,1.89,
37051003104,140,37,051,22180,999,,,Census Tract 31.04,6524,2501,5346,2042,2.82,,0.86,,1.96,
37051003201,140,37,051,22180,999,,,Census Tract 32.01,11431,3982,6945,2517,3.01,,1.01,,2.00,
37051003203,140,37,051,22180,999,,,Census Tract 32.03,5884,2479,5397,2223,2.60,,0.74,,1.86,
37051003204,140,37,051,22180,999,,,Census Tract 32.04,8569,3639,7603,2963,2.57,,0.74,,1.82,
37051003205,140,37,051,22180,999,,,Census Tract 32.05,5316,2063,4320,1570,2.73,,0.76,,1.96,
37051003302,140,37,051,22180,999,,,Census Tract 33.02,4985,2398,3733,1549,2.28,,0.55,,1.73,
37051003304,140,37,051,22180,999,,,Census Tract 33.04,7404,3539,7377,3115,2.30,,0.50,,1.80,
37051003305,140,37,051,22180,999,,,Census Tract 33.05,6350,2927,6629,2604,2.44,,0.61,,1.82,
37051003307,140,37,051,22180,999,,,Census Tract 33.07,4467,1808,3563,1331,2.64,,0.74,,1.90,
37051003309,140,37,051,22180,999,,,Census Tract 33.09,6134,2782,5418,2026,2.40,,0.55,,1.85,
37051003310,140,37,051,22180,999,,,Census Tract 33.10,5500,2456,5449,2148,2.55,,0.78,,1.76,
37051003311,140,37,051,22180,999,,,Census Tract 33.11,2752,1667,2726,1458,1.89,,0.38,,1.51,
37051003313,140,37,051,22180,999,,,Census Tract 33.13,5335,1904,4478,1386,3.07,,1.05,,2.02,
37051003314,140,37,051,22180,999,,,Census Tract 33.14,7126,2688,5982,1958,2.91,,0.96,,1.94,
37051003401,140,37,051,22180,999,,,Census Tract 34.01,3936,986,5782,940,3.84,,1.96,,1.88,
37051003405,140,37,051,22180,999,,,Census Tract 34.05,1975,606,2902,578,3.52,,1.71,,1.81,
37051003407,140,37,051,22180,999,,,Census Tract 34.07,2316,318,3401,303,4.39,,2.50,,1.88,
37051003600,140,37,051,22180,999,,,Census Tract 36,4981,2546,5685,2767,2.31,,0.57,,1.75,
37051003800,140,37,051,22180,999,,,Census Tract 38,2977,1352,3085,1433,2.18,,0.55,,1.64,
37051980100,140,37,051,22180,999,,,Census Tract 9801,0,0,0,0,0.00,,0.00,,0.00,
37053110101,140,37,053,47260,999,,,Census Tract 1101.01,542,4394,648,3023,1.91,,0.10,,1.81,
37053110102,140,37,053,47260,999,,,Census Tract 1101.02,1545,721,1390,618,2.46,,0.52,,1.94,
37053110200,140,37,053,47260,999,,,Census Tract 1102,6922,2648,4671,1736,2.92,,0.80,,2.12,
37053110301,140,37,053,47260,999,,,Census Tract 1103.01,4243,1715,3338,1336,2.72,,0.67,,2.05,
37053110302,140,37,053,47260,999,,,Census Tract 1103.02,2922,1215,2299,946,2.63,,0.64,,1.98,
37053110401,140,37,053,47260,999,,,Census Tract 1104.01,3425,1838,2714,1479,2.47,,0.56,,1.91,
37053110402,140,37,053,47260,999,,,Census Tract 1104.02,3948,1922,3128,1547,2.49,,0.52,,1.97,
37053990100,140,37,053,47260,999,,,Census Tract 9901,0,0,0,0,0.00,,0.00,,0.00,
37055970101,140,37,055,28620,999,,,Census Tract 9701.01,3675,5368,3193,4248,2.33,,0.40,,1.93,
37055970102,140,37,055,28620,999,,,Census Tract 9701.02,3220,2967,2798,2348,2.32,,0.44,,1.88,
37055970200,140,37,055,28620,999,,,Census Tract 9702,4636,4214,4236,3570,2.36,,0.47,,1.89,
37055970300,140,37,055,28620,999,,,Census Tract 9703,6278,5044,5156,3754,2.43,,0.53,,1.89,
37055970400,140,37,055,28620,999,,,Census Tract 9704,2789,4946,2675,4157,2.19,,0.38,,1.81,
37055970501,140,37,055,28620,999,,,Census Tract 9705.01,1246,700,1159,547,2.54,,0.54,,2.00,
37055970502,140,37,055,28620,999,,,Census Tract 9705.02,4322,5980,4023,4673,2.27,,0.41,,1.86,
37055970601,140,37,055,28620,999,,,Census Tract 9706.01,5995,3422,5198,2698,2.42,,0.55,,1.87,
37055990100,140,37,055,28620,999,,,Census Tract 9901,0,0,0,0,0.00,,0.00,,0.00,
37055990200,140,37,055,28620,999,,,Census Tract 9902,0,0,0,0,0.00,,0.00,,0.00,
37057060101,140,37,057,45640,268,,,Census Tract 601.01,5633,2563,3361,1446,2.42,,0.68,,1.74,
37057060102,140,37,057,45640,268,,,Census Tract 601.02,7213,3006,4304,1697,2.57,,0.61,,1.96,
37057060201,140,37,057,45640,268,,,Census Tract 602.01,4909,2066,4506,1825,2.51,,0.51,,2.00,
37057060202,140,37,057,45640,268,,,Census Tract 602.02,2424,981,2224,866,2.64,,0.62,,2.02,
37057060203,140,37,057,45640,268,,,Census Tract 602.03,5528,2371,5074,2094,2.46,,0.57,,1.90,
37057060302,140,37,057,45640,268,,,Census Tract 603.02,3620,1499,2962,1176,2.54,,0.61,,1.93,
37057060304,140,37,057,45640,268,,,Census Tract 603.04,3445,1407,2818,1104,2.60,,0.66,,1.94,
37057060400,140,37,057,45640,268,,,Census Tract 604,5533,2418,4541,1974,2.46,,0.55,,1.91,
37057060500,140,37,057,45640,268,,,Census Tract 605,5499,2449,5355,2256,2.45,,0.53,,1.92,
37057060601,140,37,057,45640,268,,,Census Tract 606.01,4342,1651,3316,1258,2.77,,0.85,,1.91,
37057060700,140,37,057,45640,268,,,Census Tract 607,4915,2248,4958,2131,2.57,,0.69,,1.88,
37057060900,140,37,057,45640,268,,,Census Tract 609,5471,2407,5207,2236,2.51,,0.63,,1.88,
37057061000,140,37,057,45640,268,,,Census Tract 610,5158,2284,4876,2055,2.45,,0.61,,1.84,
37057061100,140,37,057,45640,268,,,Census Tract 611,6744,3010,6357,2687,2.43,,0.54,,1.88,
37057061201,140,37,057,45640,268,,,Census Tract 612.01,5844,2837,6100,2648,2.41,,0.56,,1.84,
37057061202,140,37,057,45640,268,,,Census Tract 612.02,2857,1325,2983,1236,2.32,,0.50,,1.82,
37057061400,140,37,057,45640,268,,,Census Tract 614,3398,1413,3663,1353,2.57,,0.82,,1.76,
37057061600,140,37,057,45640,268,,,Census Tract 616,2926,1370,2879,1177,2.54,,0.68,,1.85,
37057061701,140,37,057,45640,268,,,Census Tract 617.01,4857,2078,4407,1822,2.53,,0.62,,1.91,
37057061702,140,37,057,45640,268,,,Census Tract 617.02,6730,3079,6106,2699,2.46,,0.58,,1.88,
37057061703,140,37,057,45640,268,,,Census Tract 617.03,4349,1763,3946,1546,2.72,,0.72,,2.00,
37057061802,140,37,057,45640,268,,,Census Tract 618.02,6740,3050,6188,2722,2.54,,0.61,,1.93,
37057061803,140,37,057,45640,268,,,Census Tract 618.03,3503,1449,3192,1246,2.61,,0.63,,1.98,
37057061804,140,37,057,45640,268,,,Census Tract 618.04,6536,3487,5956,2998,2.45,,0.50,,1.94,
37057061901,140,37,057,45640,268,,,Census Tract 619.01,6301,2677,6071,2460,2.56,,0.58,,1.97,
37057061902,140,37,057,45640,268,,,Census Tract 619.02,5308,2294,5113,2108,2.52,,0.55,,1.97,
37057062001,140,37,057,45640,268,,,Census Tract 620.01,4677,2496,4463,2198,2.46,,0.52,,1.95,
37059080100,140,37,059,49180,268,,,Census Tract 801,7745,3412,6773,2917,2.56,,0.62,,1.94,
37059080200,140,37,059,49180,268,,,Census Tract 802,5207,2354,4162,1773,2.42,,0.54,,1.88,
37059080400,140,37,059,49180,268,,,Census Tract 804,5151,2231,4073,1679,2.55,,0.61,,1.94,
37059080500,140,37,059,49180,268,,,Census Tract 805,4428,1873,3604,1483,2.57,,0.67,,1.89,
37059080600,140,37,059,49180,268,,,Census Tract 806,3659,1662,3376,1437,2.43,,0.54,,1.89,
37059080700,140,37,059,49180,268,,,Census Tract 807,6393,2797,6063,2652,2.63,,0.67,,1.96,
37061090100,140,37,061,99999,999,,,Census Tract 901,10062,3922,9975,4064,2.93,,0.88,,2.05,
37061090200,140,37,061,99999,999,,,Census Tract 902,4341,1952,3670,1600,2.54,,0.63,,1.91,
37061090300,140,37,061,99999,999,,,Census Tract 903,5783,2628,5318,2302,2.45,,0.62,,1.83,
37061090400,140,37,061,99999,999,,,Census Tract 904,5962,2578,5184,2017,2.50,,0.63,,1.87,
37061090501,140,37,061,99999,999,,,Census Tract 905.01,5518,2501,21963,9274,2.51,,0.61,,1.90,
37061090502,140,37,061,99999,999,,,Census Tract 905.02,4608,2135,3952,1745,2.44,,0.59,,1.85,
37061090600,140,37,061,99999,999,,,Census Tract 906,3541,1600,3160,1433,2.50,,0.57,,1.93,
37061090701,140,37,061,99999,999,,,Census Tract 907.01,3933,1812,3149,1379,2.49,,0.57,,1.91,
37061090702,140,37,061,99999,999,,,Census Tract 907.02,6346,2921,5083,2225,2.44,,0.59,,1.85,
37061090801,140,37,061,99999,999,,,Census Tract 908.01,3220,1351,2900,1092,2.81,,0.84,,1.97,
37063000102,140,37,063,20500,450,,,Census Tract 1.02,4535,1952,4462,2000,2.43,,0.62,,1.82,
37063000200,140,37,063,20500,450,,,Census Tract 2,2946,1399,3116,1432,2.23,,0.46,,1.77,
37063000301,140,37,063,20500,450,,,Census Tract 3.01,2504,1235,2432,1205,2.26,,0.49,,1.77,
37063000302,140,37,063,20500,450,,,Census Tract 3.02,3426,1691,3449,1707,2.18,,0.44,,1.75,
37063000402,140,37,063,20500,450,,,Census Tract 4.02,1963,1141,1466,820,1.83,,0.20,,1.63,
37063000500,140,37,063,20500,450,,,Census Tract 5,4093,2004,4292,1981,2.27,,0.45,,1.81,
37063000600,140,37,063,20500,450,,,Census Tract 6,5177,2332,5080,2341,2.42,,0.58,,1.84,
37063000700,140,37,063,20500,450,,,Census Tract 7,2830,1542,2956,1528,2.01,,0.37,,1.64,
37063001002,140,37,063,20500,450,,,Census Tract 10.02,5974,2305,6050,2232,2.98,,0.97,,2.00,
37063001301,140,37,063,20500,450,,,Census Tract 13.01,1128,697,1410,760,2.33,,0.48,,1.85,
37063001304,140,37,063,20500,450,,,Census Tract 13.04,2557,1185,2882,1200,2.41,,0.73,,1.68,
37063001400,140,37,063,20500,450,,,Census Tract 14,2609,1220,3409,1386,2.58,,0.91,,1.67,
37063001501,140,37,063,20500,450,,,Census Tract 15.01,3070,198,3008,145,1.93,,0.16,,1.77,
37063001502,140,37,063,20500,450,,,Census Tract 15.02,5986,3150,6125,3146,2.02,,0.35,,1.67,
37063001601,140,37,063,20500,450,,,Census Tract 16.01,5806,2379,5516,2001,2.50,,0.57,,1.93,
37063001604,140,37,063,20500,450,,,Census Tract 16.04,6645,2711,5350,2052,2.55,,0.58,,1.97,
37063001705,140,37,063,20500,450,,,Census Tract 17.05,4519,2202,4074,1885,2.21,,0.43,,1.78,
37063001707,140,37,063,20500,450,,,Census Tract 17.07,6485,3023,5903,2654,2.21,,0.42,,1.79,
37063001708,140,37,063,20500,450,,,Census Tract 17.08,3989,1736,2720,1142,2.60,,0.71,,1.88,
37063001709,140,37,063,20500,450,,,Census Tract 17.09,6109,2691,4509,1760,2.55,,0.81,,1.75,
37063001710,140,37,063,20500,450,,,Census Tract 17.10,4705,1850,3170,1477,2.73,,0.81,,1.92,
37063001711,140,37,063,20500,450,,,Census Tract 17.11,4503,2100,3796,2060,2.23,,0.59,,1.64,
37063001801,140,37,063,20500,450,,,Census Tract 18.01,7123,2800,5530,2191,2.74,,0.76,,1.98,
37063001802,140,37,063,20500,450,,,Census Tract 18.02,6736,2560,6410,2293,2.96,,0.93,,2.03,
37063001806,140,37,063,20500,450,,,Census Tract 18.06,5672,2229,3344,1361,2.69,,0.74,,1.95,
37063001808,140,37,063,20500,450,,,Census Tract 18.08,5046,2011,2975,1178,2.67,,0.64,,2.03,
37063001900,140,37,063,20500,450,,,Census Tract 19,2847,1291,1616,731,2.34,,0.47,,1.87,
37063002007,140,37,063,20500,450,,,Census Tract 20.07,4854,2310,4701,2101,2.20,,0.43,,1.77,
37063002008,140,37,063,20500,450,,,Census Tract 20.08,2907,1195,2817,1129,2.58,,0.65,,1.93,
37063002009,140,37,063,20500,450,,,Census Tract 20.09,4685,2012,4786,1934,2.54,,0.61,,1.93,
37063002013,140,37,063,20500,450,,,Census Tract 20.13,4481,1871,4336,1703,2.52,,0.61,,1.91,
37063002015,140,37,063,20500,450,,,Census Tract 20.15,5127,2576,5359,2570,2.20,,0.47,,1.73,
37063002016,140,37,063,20500,450,,,Census Tract 20.16,5384,2732,4122,2207,2.20,,0.46,,1.74,
37063002017,140,37,063,20500,450,,,Census Tract 20.17,6654,3423,4869,2074,2.33,,0.52,,1.81,
37063002018,140,37,063,20500,450,,,Census Tract 20.18,7483,3902,5154,2535,2.06,,0.33,,1.73,
37063002020,140,37,063,20500,450,,,Census Tract 20.20,5894,2217,3934,1486,2.79,,0.80,,1.99,
37063002021,140,37,063,20500,450,,,Census Tract 20.21,4432,2345,2959,1571,2.04,,0.41,,1.63,
37063002022,140,37,063,20500,450,,,Census Tract 20.22,4307,2327,2875,1559,1.98,,0.37,,1.61,
37063002023,140,37,063,20500,450,,,Census Tract 20.23,2808,1392,2543,1177,2.05,,0.39,,1.66,
37063002024,140,37,063,20500,450,,,Census Tract 20.24,5848,2901,5297,2455,2.11,,0.41,,1.70,
37063002025,140,37,063,20500,450,,,Census Tract 20.25,5938,2466,3612,1414,2.53,,0.64,,1.89,
37063002026,140,37,063,20500,450,,,Census Tract 20.26,5813,2742,3536,1572,2.30,,0.54,,1.76,
37063002027,140,37,063,20500,450,,,Census Tract 20.27,7272,3792,2756,1434,2.09,,0.44,,1.65,
37063002100,140,37,063,20500,450,,,Census Tract 21,6362,2721,5821,2276,2.49,,0.52,,1.97,
37063002200,140,37,063,20500,450,,,Census Tract 22,1946,1029,1267,506,1.94,,0.26,,1.68,
37063002300,140,37,063,20500,450,,,Census Tract 23,1331,481,2331,705,2.44,,0.65,,1.79,
37063980100,140,37,063,20500,450,,,Census Tract 9801,4,2,1,0,2.00,,0.50,,1.50,
37065020700,140,37,065,40580,999,,,Census Tract 207,2201,984,2177,906,2.66,,0.61,,2.04,
37065020800,140,37,065,40580,999,,,Census Tract 208,3716,1619,3728,1597,2.60,,0.60,,2.00,
37065020900,140,37,065,40580,999,,,Census Tract 209,2939,1195,1711,1279,2.67,,0.70,,1.97,
37065021200,140,37,065,40580,999,,,Census Tract 212,5207,2232,4879,2040,2.19,,0.47,,1.71,
37065021300,140,37,065,40580,999,,,Census Tract 213,4860,1999,4411,1740,2.70,,0.66,,2.04,
37065021500,140,37,065,40580,999,,,Census Tract 215,3313,1480,2932,1325,2.50,,0.59,,1.91,
37065021600,140,37,065,40580,999,,,Census Tract 216,2897,1283,2551,1133,2.52,,0.63,,1.89,
37067000200,140,37,067,49180,268,,,Census Tract 2,1103,517,1349,549,1.54,,0.20,,1.34,
37067000302,140,37,067,49180,268,,,Census Tract 3.02,1859,916,1996,948,2.39,,0.61,,1.78,
37067000400,140,37,067,49180,268,,,Census Tract 4,3251,1356,3684,1416,2.91,,0.92,,2.00,
37067000500,140,37,067,49180,268,,,Census Tract 5,2391,1146,3154,1313,2.64,,0.88,,1.76,
37067000600,140,37,067,49180,268,,,Census Tract 6,2056,1090,2267,1116,2.15,,0.48,,1.68,
37067000700,140,37,067,49180,268,,,Census Tract 7,1764,963,1898,932,2.11,,0.56,,1.55,
37067000802,140,37,067,49180,268,,,Census Tract 8.02,2100,705,2731,962,2.66,,1.02,,1.64,
37067000900,140,37,067,49180,268,,,Census Tract 9,3508,1763,3536,1682,2.03,,0.41,,1.61,
37067001000,140,37,067,49180,268,,,Census Tract 10,4652,2166,4030,2081,2.45,,0.66,,1.79,
37067001100,140,37,067,49180,268,,,Census Tract 11,2254,1435,2552,1507,1.72,,0.25,,1.47,
37067001300,140,37,067,49180,268,,,Census Tract 13,4535,794,4438,812,1.98,,0.29,,1.68,
37067001400,140,37,067,49180,268,,,Census Tract 14,3710,1534,4037,1535,2.69,,0.73,,1.97,
37067001500,140,37,067,49180,268,,,Census Tract 15,4095,1562,3682,1441,3.06,,0.98,,2.08,
37067001700,140,37,067,49180,268,,,Census Tract 17,5231,2309,5887,2120,2.70,,0.83,,1.87,
37067001800,140,37,067,49180,268,,,Census Tract 18,4207,1713,4337,1687,2.82,,0.79,,2.03,
37067001902,140,37,067,49180,268,,,Census Tract 19.02,1917,933,2070,957,2.37,,0.51,,1.86,
37067002001,140,37,067,49180,268,,,Census Tract 20.01,2367,1014,2159,986,2.65,,0.77,,1.88,
37067002002,140,37,067,49180,268,,,Census Tract 20.02,3072,1399,2930,1377,2.55,,0.67,,1.88,
37067002200,140,37,067,49180,268,,,Census Tract 22,3742,2131,3779,2141,1.96,,0.37,,1.59,
37067002501,140,37,067,49180,268,,,Census Tract 25.01,2590,1234,2611,1221,2.34,,0.56,,1.77,
37067002603,140,37,067,49180,268,,,Census Tract 26.03,6553,3245,6502,3106,2.17,,0.43,,1.74,
37067002604,140,37,067,49180,268,,,Census Tract 26.04,6441,2438,5247,2021,2.83,,0.85,,1.98,
37067002701,140,37,067,49180,268,,,Census Tract 27.01,5864,2675,5246,2268,2.53,,0.73,,1.80,
37067002702,140,37,067,49180,268,,,Census Tract 27.02,5675,3062,5067,2426,2.07,,0.51,,1.56,
37067002703,140,37,067,49180,268,,,Census Tract 27.03,6039,3668,5351,3197,1.89,,0.32,,1.57,
37067002801,140,37,067,49180,268,,,Census Tract 28.01,4236,1858,3958,1663,2.45,,0.52,,1.93,
37067002804,140,37,067,49180,268,,,Census Tract 28.04,4150,1634,3495,1457,2.78,,0.79,,1.99,
37067002806,140,37,067,49180,268,,,Census Tract 28.06,3274,1424,2734,1313,2.37,,0.61,,1.76,
37067002808,140,37,067,49180,268,,,Census Tract 28.08,3531,1604,2903,1244,2.44,,0.58,,1.86,
37067002901,140,37,067,49180,268,,,Census Tract 29.01,4784,2011,4200,1787,2.63,,0.65,,1.97,
37067002903,140,37,067,49180,268,,,Census Tract 29.03,3828,1604,3910,1564,2.59,,0.66,,1.93,
37067003004,140,37,067,49180,268,,,Census Tract 30.04,3618,1635,3155,1341,2.40,,0.55,,1.85,
37067003103,140,37,067,49180,268,,,Census Tract 31.03,5468,2089,5130,1842,2.74,,0.70,,2.04,
37067003108,140,37,067,49180,268,,,Census Tract 31.08,3495,1516,3223,1383,2.48,,0.67,,1.81,
37067003201,140,37,067,49180,268,,,Census Tract 32.01,4774,2103,3534,1517,2.41,,0.54,,1.87,
37067003307,140,37,067,49180,268,,,Census Tract 33.07,3405,1622,2293,1150,2.28,,0.52,,1.76,
